COORDENADES1;COORDENADES2;CARRER;TIPUS CUINA;IMATGE1;IMATGE2;IMATGE3;IMATGE4;IMATGE5;IMATGE6;IMATGE7;IMATGE8;IMATGE9;NOM
41.37576;2.16672;Rda Sant Pau 15;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13534463_1571966266441437_1542604221_n.jpg?ig_cache_key=MTI4Mzg2NDcwNjUxNTY4OTIzMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13391134_960870764032142_1997962819_n.jpg?ig_cache_key=MTI3ODQ2ODQzMDc5Nzk0NDUxMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13413205_1743684225891587_330620946_n.jpg?ig_cache_key=MTI3NDg0NjQ2NTY2NzQyNzc5OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13392623_1727636437511968_1395919790_n.jpg?ig_cache_key=MTI3MTM0NDQ1MzMxMDQ3Njk1Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/13380841_247521785617193_2007613958_n.jpg?ig_cache_key=MTI2OTg0Mzc5OTY0NDg5Njk5Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c154.0.771.771/13355381_252019881823415_33267091_n.jpg?ig_cache_key=MTI2NDQ1Nzg4ODc3Nzk4MjMxNw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13151378_1790851567803237_133301757_n.jpg?ig_cache_key=MTI1ODk4MDY3ODQ5ODkxMTUxOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c101.0.512.512/13166832_990216151047325_161031656_n.jpg?ig_cache_key=MTI1ODA4MTE4ODk0NTg0NTAyNg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13285292_790428574391995_939303851_n.jpg?ig_cache_key=MTI1NTk5NjgzNDM0Mjg4MDIyNw%3D%3D.2;Restaurant Xarcuteria el Jabali
41.37547;2.1671;Rda Sant Pau 5;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561902_136350700126133_1743014892_n.jpg?ig_cache_key=MTI4OTExMjI2MDg4MzUwODMxMw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13628383_1657703677888844_214695853_n.jpg?ig_cache_key=MTI4OTA4OTk3ODA4MTM2MzQ1Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13573468_1714562348810272_86016634_n.jpg?ig_cache_key=MTI4ODkzMDI2NTMyNjEwMjY4NQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549560_1110700792319322_801715807_n.jpg?ig_cache_key=MTI4ODcyODgwODgxOTY0NTI5Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13551620_535351003323317_199420844_n.jpg?ig_cache_key=MTI4ODY2MDI4NDY5NzAyMzEyNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13551828_1736997423225073_1040407767_n.jpg?ig_cache_key=MTI4ODU4NjgwMDU1NzkyMDA5Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.41.975.975/13561726_615669948608407_706846515_n.jpg?ig_cache_key=MTI4ODU3ODg3MzgxODE4MTQ0Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549635_1732384230378128_92576203_n.jpg?ig_cache_key=MTI4ODUzNjAxMzU3Njg3Nzc2Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13561562_1721254848126640_971806859_n.jpg?ig_cache_key=MTI4ODQ5ODg2ODk3MTE3MjY5MA%3D%3D.2.c;Restaurant Cerveseria Moritz
41.37743;2.16452;Rda Sant Pau 55;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13328975_1751545728461473_39409206_n.jpg?ig_cache_key=MTI2MTA1MzU3MDU4MTM1MTgyOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c130.0.820.820/13129878_976040909112550_687409768_n.jpg?ig_cache_key=MTI0NTY5MzY0NjIzOTY4ODQ0Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677408_544805489014820_149782949_n.jpg?ig_cache_key=MTIyMjQ1OTgzMDc1NDI1ODcwOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12357407_1662495390670906_1651462578_n.jpg?ig_cache_key=MTE1MTQwOTkyNDg3NjA5NTkwMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12256726_1498014867161906_2068569759_n.jpg?ig_cache_key=MTEyNzUyNzMxNTU4OTQ4NDIzNg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11887210_1654712598139606_1721603033_n.jpg?ig_cache_key=MTA4MzM3NTc1NzA5ODAxMzg3OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11356745_1599563683637599_1681627306_n.jpg?ig_cache_key=OTk2NTA0MDE3Mzg3MzM1MzUz.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11326856_1570293129903026_901608964_n.jpg?ig_cache_key=OTkwODIzMjY4Mzc1ODIxMTgy.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11078031_1620731641478725_1833723985_n.jpg?ig_cache_key=OTUwNjg1MjkxNjY5MTIyNDMx.2;Restaurant Els Ocellets
41.38841;2.17169;Rda Sant Pere 12;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/13628221_1183111345054646_1251197186_n.jpg?ig_cache_key=MTI4ODQxMDA2Mjc4ODIwNTYwMg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13423419_302290230107593_304127202_n.jpg?ig_cache_key=MTI3NzczOTc5NDM2NzQzODAwMQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13408780_1641081199551042_1333150548_n.jpg?ig_cache_key=MTI3MjczNzQ0OTI4OTgzMjE5Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13187954_991503510964584_1659206713_n.jpg?ig_cache_key=MTI2MDI0Mzg4NTQ2MDM2MTc2NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13126619_1099093336799833_14327763_n.jpg?ig_cache_key=MTI0NzY3NzM2OTU0NzAyMTA2Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13129914_150802608655581_1509202935_n.jpg?ig_cache_key=MTI0MTM3OTkyOTg3OTQ3NzY0Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/917387_198220023902264_680416123_n.jpg?ig_cache_key=MTIyMTgwOTkxODkwMTY4MjM1MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/10986352_1767203870182267_891982548_n.jpg?ig_cache_key=MTE1NzI5NTA3MjQwNzc0NzMxMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12345729_935471349864517_1658261699_n.jpg?ig_cache_key=MTEzNzg4OTgxNzcyNDc2MDEwOQ%3D%3D.2.c;Bar Restaurant Valentino's
41.38932;2.17414;Rda Sant Pere 24;Paellas y arroces;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c61.0.958.958/13413230_150571212013029_691009655_n.jpg?ig_cache_key=MTI2ODM4MDEyNzA1OTc1NzQ5Ng%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13397605_579796832202128_828055864_n.jpg?ig_cache_key=MTI2NzU3MDI4NDE0MzQ3MDYxMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13388559_1637421246578428_1969866775_n.jpg?ig_cache_key=MTI2NjEwNjIzMTkwNjA0OTUzNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13388609_1013907875367380_767902577_n.jpg?ig_cache_key=MTI2NjA5ODAzNTk0MjQzMTgwNQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13328992_1720193251581940_1556981772_n.jpg?ig_cache_key=MTI2NjA4MjU1MTY3MDk3MTY5NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13388716_1417131041637793_1457156463_n.jpg?ig_cache_key=MTI2NDY3MDYyNzEzNDg1NDgzNg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13320067_1782661091969731_2144471289_n.jpg?ig_cache_key=MTI2MzEwOTM3OTQ4NjE3MjYyMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259460_716492185120768_1467519317_n.jpg?ig_cache_key=MTI2MDI5NDU4NTEwNTc5NDAyMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13187953_1556068924695957_512277919_n.jpg?ig_cache_key=MTI1OTU3NDA2OTA4MzI1MjcyMw%3D%3D.2;Restaurant Cullera de Boix
41.38688;2.16763;Rda Universitat 20;Cocina dietetica, naturista, vegetariana y biologica;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573407_1044222532298091_830895130_n.jpg?ig_cache_key=MTI4ODQ3NTYxMjE1OTYwOTEwMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13561635_226313331100668_918022039_n.jpg?ig_cache_key=MTI4NzY5MTc0ODY4NDI2MjM5OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c134.0.811.811/13561797_1562441757396535_1059656027_n.jpg?ig_cache_key=MTI4NzY0NDQ4MTU5NjEyODY4Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561988_254846078240778_1627944254_n.jpg?ig_cache_key=MTI4NjkzOTY0NjQ0MTY2MTc3Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13561622_630792990410788_286250931_n.jpg?ig_cache_key=MTI4NjUwMjA4NTUwODM0Mzk3MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13534052_596803613835245_1988959177_n.jpg?ig_cache_key=MTI4MzU0NDQ3MjczMTE5NjEyOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13549645_1098196596886282_1306131806_n.jpg?ig_cache_key=MTI4MjEwMDM4NzI1OTY1MTQ0OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/13408956_1696680663915109_1328213637_n.jpg?ig_cache_key=MTI3ODg1NDg3MjA0OTA4MzM4Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13437390_1753988921543064_1429035045_n.jpg?ig_cache_key=MTI3ODMyNTA4MTA4MDQ1MjU4Mw%3D%3D.2.c;Botiga-Restaurant Woki Organic Market
41.38698;2.16708;Rda Universitat 29;Cocina dietetica, naturista, vegetariana y biologica;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c0.80.640.640/12519574_813149968812847_656833603_n.jpg?ig_cache_key=MTE5OTI1MzE1NjUyNzIxMjg3Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c80.0.480.480/12825997_1705091003082449_771430991_n.jpg?ig_cache_key=MTE5OTI1MDU4NzE3MjA3OTg3Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c128.0.384.384/12826157_1680428375503465_268070390_n.jpg?ig_cache_key=MTE5OTI0OTc3Mjc1NTY4MzU2Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10413090_635265866615878_68155178_n.jpg?ig_cache_key=MTE4NTA0NTU3NDgwMTIwMzY0OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/1515315_1713007932263985_1815094611_n.jpg?ig_cache_key=MTE0NTIzODA2MDk2NzU2MDQ1Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12269719_1663256380583652_1919210743_n.jpg?ig_cache_key=MTExOTYzOTM1MjUzMDM5MjExNQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10953643_843833085731385_171872260_n.jpg?ig_cache_key=MTExNDgwMTMwMDIyODU5Njc0MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11429647_1610332889183547_1265424852_n.jpg?ig_cache_key=MTAzNjQxNzY2MDQzMjIxNDc1MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1737370_858416674206113_618998930_n.jpg?ig_cache_key=MTAyNTY5NjU4MzMyNzk0Njg2NQ%3D%3D.2;Restaurant Fresc Co -Ronda Universitat
41.38711;2.16743;Rda Universitat 33;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13584079_1563734433931006_1019890664_n.jpg?ig_cache_key=MTI4ODUwNjE0NDgyMjQxMDY3Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/13556766_2058784631013644_246335164_n.jpg?ig_cache_key=MTI4NzYzMDQwODAwMzgwMTAxMQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13597603_1316016898427458_1203551133_n.jpg?ig_cache_key=MTI4NzIyMjM1ODM5NDc0MDUxNA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13473256_1176204392430423_1763403987_n.jpg?ig_cache_key=MTI4NzE5NDY0NTkzMTg5MDE5Ng%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525475_319703175028380_1645597939_n.jpg?ig_cache_key=MTI4NzA0MzMwOTU1NDI3NzY4Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13584299_840950576037043_1506759756_n.jpg?ig_cache_key=MTI4NTUzMjQ4MDIxNjMwMzQ4OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c107.0.865.865/13556858_1096076400430194_1353441731_n.jpg?ig_cache_key=MTI4NTA2OTA2NDcyMTI0MDk1Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.117.937.937/13534455_1120782584662128_124482220_n.jpg?ig_cache_key=MTI4NDEwMjMwNjY4OTkzMzQ1OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c181.0.718.718/13534325_1736903563250214_1543165273_n.jpg?ig_cache_key=MTI4MzkxNDAwMTMwNjk2MDQyNA%3D%3D.2.c;Restaurant Divinus
41.38709;2.156994;C Casanova 94;Cocina asiatica;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13473163_158436121237039_825875149_n.jpg?ig_cache_key=MTI4MzgxNzAyOTM1OTMwNjE1NA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13397596_1709022552655902_1709833864_n.jpg?ig_cache_key=MTI3NzE2ODg1NzY3MTUxNDEzOA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13392740_648180938664944_519168893_n.jpg?ig_cache_key=MTI3MTQwMTA4OTk3ODg4OTY2Ng%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13355472_1732281940380349_365364037_n.jpg?ig_cache_key=MTI3MDgzMDA1MDQ0MjcwNjY0Ng%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13380828_863086490485661_468975075_n.jpg?ig_cache_key=MTI2NzkwOTM4MjY4OTQxMDU5Mg%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13385629_1285699761459407_522557701_n.jpg?ig_cache_key=MTI2NTQ5OTU4NzM4NTM4NzM3MA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13257066_1013550865389266_1136515579_n.jpg?ig_cache_key=MTI1OTg5MTU1MzA0OTM3Mjg1NQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259567_1614964238820425_1511692970_n.jpg?ig_cache_key=MTI1NDg0Nzg2NTYwNDUzNTQzNQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13108956_1116046535125219_1177557138_n.jpg?ig_cache_key=MTI1MzQxOTM0Mjc2NDU0MzI2Nw%3D%3D.2;Sushibo Casanova
41.39297;2.163181;C Valencia 249;Cocina asiatica;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13473163_158436121237039_825875149_n.jpg?ig_cache_key=MTI4MzgxNzAyOTM1OTMwNjE1NA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13397596_1709022552655902_1709833864_n.jpg?ig_cache_key=MTI3NzE2ODg1NzY3MTUxNDEzOA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13392740_648180938664944_519168893_n.jpg?ig_cache_key=MTI3MTQwMTA4OTk3ODg4OTY2Ng%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13355472_1732281940380349_365364037_n.jpg?ig_cache_key=MTI3MDgzMDA1MDQ0MjcwNjY0Ng%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13380828_863086490485661_468975075_n.jpg?ig_cache_key=MTI2NzkwOTM4MjY4OTQxMDU5Mg%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13385629_1285699761459407_522557701_n.jpg?ig_cache_key=MTI2NTQ5OTU4NzM4NTM4NzM3MA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13257066_1013550865389266_1136515579_n.jpg?ig_cache_key=MTI1OTg5MTU1MzA0OTM3Mjg1NQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259567_1614964238820425_1511692970_n.jpg?ig_cache_key=MTI1NDg0Nzg2NTYwNDUzNTQzNQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13108956_1116046535125219_1177557138_n.jpg?ig_cache_key=MTI1MzQxOTM0Mjc2NDU0MzI2Nw%3D%3D.2;Miu Japon?s
41.391078;2.153412;C Muntaner,153;Cocina asiatica;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751385_856217124487564_1698523217_n.jpg?ig_cache_key=MTE5NDIwMTU0Mzc1NTE4MDIyNA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.110.879.879/12716759_579243218895084_1195976820_n.jpg?ig_cache_key=MTE4Mjg0ODYzOTY3MTMzMzIzOQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12534519_1574361346145876_1273020153_n.jpg?ig_cache_key=MTE3OTU2MDY3NTk3NzU4OTQxMQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12552488_186306288397763_247200547_n.jpg?ig_cache_key=MTE3OTM0OTc0ODQzOTE4NDI4OA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/l/t51.2885-15/e35/12383226_1675373509383451_1539524235_n.jpg?ig_cache_key=MTE3ODUwOTEyMzgyNjg5MDUzMQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/12523573_1079538942108558_1403817598_n.jpg?ig_cache_key=MTE3ODUwNDUxNzcyNjEyMzY3MA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/10261190_846470055461457_1403615798_n.jpg?ig_cache_key=MTE3ODQ2NzIyNjEzNTcwNTEwMg%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12552360_231181637214449_761523114_n.jpg?ig_cache_key=MTE3NTgxOTcwMzYzNjU4NjkwNA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12547143_117063495345275_1765699021_n.jpg?ig_cache_key=MTE3NTY5NzA1MzA5NDM3NjI3MQ%3D%3D.2.c;Tempura-Ya
41.377727;2.160309;C Viladomat, 56;Cocina asiatica;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751385_856217124487564_1698523217_n.jpg?ig_cache_key=MTE5NDIwMTU0Mzc1NTE4MDIyNA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.110.879.879/12716759_579243218895084_1195976820_n.jpg?ig_cache_key=MTE4Mjg0ODYzOTY3MTMzMzIzOQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12534519_1574361346145876_1273020153_n.jpg?ig_cache_key=MTE3OTU2MDY3NTk3NzU4OTQxMQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12552488_186306288397763_247200547_n.jpg?ig_cache_key=MTE3OTM0OTc0ODQzOTE4NDI4OA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/l/t51.2885-15/e35/12383226_1675373509383451_1539524235_n.jpg?ig_cache_key=MTE3ODUwOTEyMzgyNjg5MDUzMQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/12523573_1079538942108558_1403817598_n.jpg?ig_cache_key=MTE3ODUwNDUxNzcyNjEyMzY3MA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/10261190_846470055461457_1403615798_n.jpg?ig_cache_key=MTE3ODQ2NzIyNjEzNTcwNTEwMg%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12552360_231181637214449_761523114_n.jpg?ig_cache_key=MTE3NTgxOTcwMzYzNjU4NjkwNA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12547143_117063495345275_1765699021_n.jpg?ig_cache_key=MTE3NTY5NzA1MzA5NDM3NjI3MQ%3D%3D.2.c;Sushiya Bentou
41.385387;2.151273;C de Mallorca, 90;Cocina asiatica;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751385_856217124487564_1698523217_n.jpg?ig_cache_key=MTE5NDIwMTU0Mzc1NTE4MDIyNA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.110.879.879/12716759_579243218895084_1195976820_n.jpg?ig_cache_key=MTE4Mjg0ODYzOTY3MTMzMzIzOQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12534519_1574361346145876_1273020153_n.jpg?ig_cache_key=MTE3OTU2MDY3NTk3NzU4OTQxMQ%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12552488_186306288397763_247200547_n.jpg?ig_cache_key=MTE3OTM0OTc0ODQzOTE4NDI4OA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/l/t51.2885-15/e35/12383226_1675373509383451_1539524235_n.jpg?ig_cache_key=MTE3ODUwOTEyMzgyNjg5MDUzMQ%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/12523573_1079538942108558_1403817598_n.jpg?ig_cache_key=MTE3ODUwNDUxNzcyNjEyMzY3MA%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/e35/10261190_846470055461457_1403615798_n.jpg?ig_cache_key=MTE3ODQ2NzIyNjEzNTcwNTEwMg%3D%3D.2;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12552360_231181637214449_761523114_n.jpg?ig_cache_key=MTE3NTgxOTcwMzYzNjU4NjkwNA%3D%3D.2.c;https://scontent-amt2-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12547143_117063495345275_1765699021_n.jpg?ig_cache_key=MTE3NTY5NzA1MzA5NDM3NjI3MQ%3D%3D.2.c;Yoshino
